start_station,end_station,directions_time_min,same_line,interchange_station,metro_distance_km,start_lat,start_lng,end_lat,end_lng,start_place_id,end_place_id,start_line,end_line,transfer_count
Lalbagh,Doddakallasandra,13.0,True,,9.181000000000001,12.946287,77.5800611,12.884636,77.552824,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Lalbagh,13.0,True,,9.181000000000001,12.884636,77.552824,12.946287,77.5800611,ChIJVb525_o_rjsROC03DtIp6ak,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Green Line,Green Line,0
Lalbagh,Vajarahalli,15.0,True,,10.543000000000003,12.946287,77.5800611,12.877485,77.544817,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Lalbagh,15.0,True,,10.543000000000003,12.877485,77.544817,12.946287,77.5800611,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Green Line,Green Line,0
Lalbagh,Thalaghattapura,17.0,True,,11.605,12.946287,77.5800611,12.871366,77.538439,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Lalbagh,17.0,True,,11.605,12.871366,77.538439,12.946287,77.5800611,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Green Line,Green Line,0
Lalbagh,Silk Institute,19.0,True,,13.049000000000003,12.946287,77.5800611,12.861672,77.52998099999999,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Lalbagh,19.0,True,,13.049000000000003,12.861672,77.52998099999999,12.946287,77.5800611,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJFZ7lcOsVrjsRpI3gtGXhbdc,Green Line,Green Line,0
South End Circle,Jayanagar,1.0,True,,1.0920000000000023,12.9383208,77.58007479999999,12.9296749,77.5801753,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,South End Circle,1.0,True,,1.0920000000000023,12.9296749,77.5801753,12.9383208,77.58007479999999,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Rashtreeya Vidyalaya Road,2.0,True,,2.214000000000002,12.9383208,77.58007479999999,12.9215877,77.5802611,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,South End Circle,2.0,True,,2.214000000000002,12.9215877,77.5802611,12.9383208,77.58007479999999,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Yellow Line,Green Line,0
South End Circle,Banashankari,6.0,True,,3.567,12.9383208,77.58007479999999,12.9155385,77.5736288,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,South End Circle,6.0,True,,3.567,12.9155385,77.5736288,12.9383208,77.58007479999999,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Jaya Prakash Nagar,8.0,True,,4.501000000000001,12.9383208,77.58007479999999,12.9075563,77.573061,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,South End Circle,8.0,True,,4.501000000000001,12.9075563,77.573061,12.9383208,77.58007479999999,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Yelachenahalli,9.0,True,,5.893999999999998,12.9383208,77.58007479999999,12.8960529,77.5701606,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,South End Circle,9.0,True,,5.893999999999998,12.8960529,77.5701606,12.9383208,77.58007479999999,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Konanakunte Cross,10.0,True,,7.030000000000001,12.9383208,77.58007479999999,12.888909,77.56277999999999,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,South End Circle,10.0,True,,7.030000000000001,12.888909,77.56277999999999,12.9383208,77.58007479999999,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Doddakallasandra,12.0,True,,8.249000000000002,12.9383208,77.58007479999999,12.884636,77.552824,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,South End Circle,12.0,True,,8.249000000000002,12.884636,77.552824,12.9383208,77.58007479999999,ChIJVb525_o_rjsROC03DtIp6ak,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Vajarahalli,14.0,True,,9.611000000000004,12.9383208,77.58007479999999,12.877485,77.544817,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,South End Circle,14.0,True,,9.611000000000004,12.877485,77.544817,12.9383208,77.58007479999999,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Thalaghattapura,16.0,True,,10.673000000000002,12.9383208,77.58007479999999,12.871366,77.538439,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,South End Circle,16.0,True,,10.673000000000002,12.871366,77.538439,12.9383208,77.58007479999999,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
South End Circle,Silk Institute,18.0,True,,12.117000000000004,12.9383208,77.58007479999999,12.861672,77.52998099999999,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,South End Circle,18.0,True,,12.117000000000004,12.861672,77.52998099999999,12.9383208,77.58007479999999,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJUeZ3HZQVrjsRYSbTWxcLXZI,Green Line,Green Line,0
Jayanagar,Rashtreeya Vidyalaya Road,1.0,True,,1.1219999999999999,12.9296749,77.5801753,12.9215877,77.5802611,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Jayanagar,1.0,True,,1.1219999999999999,12.9215877,77.5802611,12.9296749,77.5801753,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Yellow Line,Green Line,0
Jayanagar,Banashankari,5.0,True,,2.474999999999998,12.9296749,77.5801753,12.9155385,77.5736288,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Jayanagar,5.0,True,,2.474999999999998,12.9155385,77.5736288,12.9296749,77.5801753,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Jaya Prakash Nagar,7.0,True,,3.408999999999999,12.9296749,77.5801753,12.9075563,77.573061,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Jayanagar,7.0,True,,3.408999999999999,12.9075563,77.573061,12.9296749,77.5801753,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Yelachenahalli,8.0,True,,4.801999999999996,12.9296749,77.5801753,12.8960529,77.5701606,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Jayanagar,8.0,True,,4.801999999999996,12.8960529,77.5701606,12.9296749,77.5801753,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Konanakunte Cross,9.0,True,,5.937999999999999,12.9296749,77.5801753,12.888909,77.56277999999999,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Jayanagar,9.0,True,,5.937999999999999,12.888909,77.56277999999999,12.9296749,77.5801753,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Doddakallasandra,11.0,True,,7.157,12.9296749,77.5801753,12.884636,77.552824,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Jayanagar,11.0,True,,7.157,12.884636,77.552824,12.9296749,77.5801753,ChIJVb525_o_rjsROC03DtIp6ak,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Vajarahalli,13.0,True,,8.519000000000002,12.9296749,77.5801753,12.877485,77.544817,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Jayanagar,13.0,True,,8.519000000000002,12.877485,77.544817,12.9296749,77.5801753,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Thalaghattapura,15.0,True,,9.581,12.9296749,77.5801753,12.871366,77.538439,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Jayanagar,15.0,True,,9.581,12.871366,77.538439,12.9296749,77.5801753,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Jayanagar,Silk Institute,17.0,True,,11.025000000000002,12.9296749,77.5801753,12.861672,77.52998099999999,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Jayanagar,17.0,True,,11.025000000000002,12.861672,77.52998099999999,12.9296749,77.5801753,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJ6zSXdpkVrjsRvb2SqkmrHBc,Green Line,Green Line,0
Rashtreeya Vidyalaya Road,Banashankari,4.0,True,,1.352999999999998,12.9215877,77.5802611,12.9155385,77.5736288,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJFfoeVXcVrjsRUKMZuV47coQ,Yellow Line,Green Line,0
Banashankari,Rashtreeya Vidyalaya Road,4.0,True,,1.352999999999998,12.9155385,77.5736288,12.9215877,77.5802611,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Jaya Prakash Nagar,6.0,True,,2.286999999999999,12.9215877,77.5802611,12.9075563,77.573061,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Yellow Line,Green Line,0
Jaya Prakash Nagar,Rashtreeya Vidyalaya Road,6.0,True,,2.286999999999999,12.9075563,77.573061,12.9215877,77.5802611,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Yelachenahalli,7.0,True,,3.679999999999996,12.9215877,77.5802611,12.8960529,77.5701606,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJezEhr10VrjsR8Kkc4v3gXeo,Yellow Line,Green Line,0
Yelachenahalli,Rashtreeya Vidyalaya Road,7.0,True,,3.679999999999996,12.8960529,77.5701606,12.9215877,77.5802611,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Konanakunte Cross,8.0,True,,4.815999999999999,12.9215877,77.5802611,12.888909,77.56277999999999,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJG1zkZFgVrjsRVMu8W6Vku88,Yellow Line,Green Line,0
Konanakunte Cross,Rashtreeya Vidyalaya Road,8.0,True,,4.815999999999999,12.888909,77.56277999999999,12.9215877,77.5802611,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Doddakallasandra,10.0,True,,6.035,12.9215877,77.5802611,12.884636,77.552824,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJVb525_o_rjsROC03DtIp6ak,Yellow Line,Green Line,0
Doddakallasandra,Rashtreeya Vidyalaya Road,10.0,True,,6.035,12.884636,77.552824,12.9215877,77.5802611,ChIJVb525_o_rjsROC03DtIp6ak,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Vajarahalli,12.0,True,,7.397000000000002,12.9215877,77.5802611,12.877485,77.544817,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJEWbGgfY_rjsR45lwRFCiNx8,Yellow Line,Green Line,0
Vajarahalli,Rashtreeya Vidyalaya Road,12.0,True,,7.397000000000002,12.877485,77.544817,12.9215877,77.5802611,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Thalaghattapura,14.0,True,,8.459,12.9215877,77.5802611,12.871366,77.538439,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJJ90wKHVArjsR-RJA4w2YfnE,Yellow Line,Green Line,0
Thalaghattapura,Rashtreeya Vidyalaya Road,14.0,True,,8.459,12.871366,77.538439,12.9215877,77.5802611,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Rashtreeya Vidyalaya Road,Silk Institute,16.0,True,,9.903000000000002,12.9215877,77.5802611,12.861672,77.52998099999999,ChIJGymEHp4VrjsRR5cYC8E5tWM,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Yellow Line,Green Line,0
Silk Institute,Rashtreeya Vidyalaya Road,16.0,True,,9.903000000000002,12.861672,77.52998099999999,12.9215877,77.5802611,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJGymEHp4VrjsRR5cYC8E5tWM,Green Line,Yellow Line,0
Banashankari,Jaya Prakash Nagar,2.0,True,,0.934000000000001,12.9155385,77.5736288,12.9075563,77.573061,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Banashankari,2.0,True,,0.934000000000001,12.9075563,77.573061,12.9155385,77.5736288,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Yelachenahalli,3.0,True,,2.326999999999998,12.9155385,77.5736288,12.8960529,77.5701606,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Banashankari,3.0,True,,2.326999999999998,12.8960529,77.5701606,12.9155385,77.5736288,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Konanakunte Cross,4.0,True,,3.463000000000001,12.9155385,77.5736288,12.888909,77.56277999999999,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Banashankari,4.0,True,,3.463000000000001,12.888909,77.56277999999999,12.9155385,77.5736288,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Doddakallasandra,6.0,True,,4.682000000000002,12.9155385,77.5736288,12.884636,77.552824,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Banashankari,6.0,True,,4.682000000000002,12.884636,77.552824,12.9155385,77.5736288,ChIJVb525_o_rjsROC03DtIp6ak,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Vajarahalli,8.0,True,,6.044000000000004,12.9155385,77.5736288,12.877485,77.544817,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Banashankari,8.0,True,,6.044000000000004,12.877485,77.544817,12.9155385,77.5736288,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Thalaghattapura,10.0,True,,7.106000000000002,12.9155385,77.5736288,12.871366,77.538439,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Banashankari,10.0,True,,7.106000000000002,12.871366,77.538439,12.9155385,77.5736288,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Banashankari,Silk Institute,12.0,True,,8.550000000000004,12.9155385,77.5736288,12.861672,77.52998099999999,ChIJFfoeVXcVrjsRUKMZuV47coQ,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Banashankari,12.0,True,,8.550000000000004,12.861672,77.52998099999999,12.9155385,77.5736288,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJFfoeVXcVrjsRUKMZuV47coQ,Green Line,Green Line,0
Jaya Prakash Nagar,Yelachenahalli,1.0,True,,1.3929999999999971,12.9075563,77.573061,12.8960529,77.5701606,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Jaya Prakash Nagar,1.0,True,,1.3929999999999971,12.8960529,77.5701606,12.9075563,77.573061,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Konanakunte Cross,2.0,True,,2.529,12.9075563,77.573061,12.888909,77.56277999999999,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Jaya Prakash Nagar,2.0,True,,2.529,12.888909,77.56277999999999,12.9075563,77.573061,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Doddakallasandra,4.0,True,,3.748000000000001,12.9075563,77.573061,12.884636,77.552824,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Jaya Prakash Nagar,4.0,True,,3.748000000000001,12.884636,77.552824,12.9075563,77.573061,ChIJVb525_o_rjsROC03DtIp6ak,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Vajarahalli,6.0,True,,5.110000000000003,12.9075563,77.573061,12.877485,77.544817,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Jaya Prakash Nagar,6.0,True,,5.110000000000003,12.877485,77.544817,12.9075563,77.573061,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Thalaghattapura,8.0,True,,6.172000000000001,12.9075563,77.573061,12.871366,77.538439,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Jaya Prakash Nagar,8.0,True,,6.172000000000001,12.871366,77.538439,12.9075563,77.573061,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Jaya Prakash Nagar,Silk Institute,10.0,True,,7.616000000000003,12.9075563,77.573061,12.861672,77.52998099999999,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Jaya Prakash Nagar,10.0,True,,7.616000000000003,12.861672,77.52998099999999,12.9075563,77.573061,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJCwCOfGUVrjsRkNcI9wbOo4Q,Green Line,Green Line,0
Yelachenahalli,Konanakunte Cross,1.0,True,,1.1360000000000028,12.8960529,77.5701606,12.888909,77.56277999999999,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Yelachenahalli,1.0,True,,1.1360000000000028,12.888909,77.56277999999999,12.8960529,77.5701606,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Doddakallasandra,3.0,True,,2.355000000000004,12.8960529,77.5701606,12.884636,77.552824,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Yelachenahalli,3.0,True,,2.355000000000004,12.884636,77.552824,12.8960529,77.5701606,ChIJVb525_o_rjsROC03DtIp6ak,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Vajarahalli,5.0,True,,3.717000000000006,12.8960529,77.5701606,12.877485,77.544817,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Yelachenahalli,5.0,True,,3.717000000000006,12.877485,77.544817,12.8960529,77.5701606,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Thalaghattapura,7.0,True,,4.7790000000000035,12.8960529,77.5701606,12.871366,77.538439,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Yelachenahalli,7.0,True,,4.7790000000000035,12.871366,77.538439,12.8960529,77.5701606,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Yelachenahalli,Silk Institute,9.0,True,,6.223000000000006,12.8960529,77.5701606,12.861672,77.52998099999999,ChIJezEhr10VrjsR8Kkc4v3gXeo,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Yelachenahalli,9.0,True,,6.223000000000006,12.861672,77.52998099999999,12.8960529,77.5701606,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJezEhr10VrjsR8Kkc4v3gXeo,Green Line,Green Line,0
Konanakunte Cross,Doddakallasandra,2.0,True,,1.2190000000000012,12.888909,77.56277999999999,12.884636,77.552824,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Konanakunte Cross,2.0,True,,1.2190000000000012,12.884636,77.552824,12.888909,77.56277999999999,ChIJVb525_o_rjsROC03DtIp6ak,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Vajarahalli,4.0,True,,2.581000000000003,12.888909,77.56277999999999,12.877485,77.544817,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Konanakunte Cross,4.0,True,,2.581000000000003,12.877485,77.544817,12.888909,77.56277999999999,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Thalaghattapura,6.0,True,,3.6430000000000007,12.888909,77.56277999999999,12.871366,77.538439,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Konanakunte Cross,6.0,True,,3.6430000000000007,12.871366,77.538439,12.888909,77.56277999999999,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Konanakunte Cross,Silk Institute,8.0,True,,5.087000000000003,12.888909,77.56277999999999,12.861672,77.52998099999999,ChIJG1zkZFgVrjsRVMu8W6Vku88,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Konanakunte Cross,8.0,True,,5.087000000000003,12.861672,77.52998099999999,12.888909,77.56277999999999,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJG1zkZFgVrjsRVMu8W6Vku88,Green Line,Green Line,0
Doddakallasandra,Vajarahalli,2.0,True,,1.3620000000000019,12.884636,77.552824,12.877485,77.544817,ChIJVb525_o_rjsROC03DtIp6ak,ChIJEWbGgfY_rjsR45lwRFCiNx8,Green Line,Green Line,0
Vajarahalli,Doddakallasandra,2.0,True,,1.3620000000000019,12.877485,77.544817,12.884636,77.552824,ChIJEWbGgfY_rjsR45lwRFCiNx8,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Thalaghattapura,4.0,True,,2.4239999999999995,12.884636,77.552824,12.871366,77.538439,ChIJVb525_o_rjsROC03DtIp6ak,ChIJJ90wKHVArjsR-RJA4w2YfnE,Green Line,Green Line,0
Thalaghattapura,Doddakallasandra,4.0,True,,2.4239999999999995,12.871366,77.538439,12.884636,77.552824,ChIJJ90wKHVArjsR-RJA4w2YfnE,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
Doddakallasandra,Silk Institute,6.0,True,,3.868000000000002,12.884636,77.552824,12.861672,77.52998099999999,ChIJVb525_o_rjsROC03DtIp6ak,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Green Line,Green Line,0
Silk Institute,Doddakallasandra,6.0,True,,3.868000000000002,12.861672,77.52998099999999,12.884636,77.552824,ChIJ3R4Xzm9ArjsROzhpuVg2fho,ChIJVb525_o_rjsROC03DtIp6ak,Green Line,Green Line,0
